"","EMD_CD","EMD_ENG_NM","EMD_KOR_NM","id"
"2831","4415010900","Ongnyong-dong","옥룡동",2831
"2832","4415011000","Geumhak-dong","금학동",2832
"2833","4415011100","Bongjeong-dong","봉정동",2833
"2834","4415011200","Jumi-dong","주미동",2834
"2835","4415011300","Taebong-dong","태봉동",2835
"2836","4415011400","Ogok-dong","오곡동",2836
"2837","4415011500","Singi-dong","신기동",2837
"2838","4415011600","Sohak-dong","소학동",2838
"2839","4415011700","Sangwang-dong","상왕동",2839
"2840","4415011800","Mureung-dong","무릉동",2840
"2841","4415011900","Wolsong-dong","월송동",2841
"2842","4415012000","Singwan-dong","신관동",2842
"2843","4415012100","Geumheung-dong","금흥동",2843
"2844","4415012200","Ssangsin-dong","쌍신동",2844
"2845","4415012300","Wolmi-dong","월미동",2845
"2846","4415012400","Geomsang-dong","검상동",2846
"2847","4415012500","Seokjangri-dong","석장리동",2847
"2848","4415012600","Songseon-dong","송선동",2848
"2849","4415012700","Donghyeon-dong","동현동",2849
"2850","4415025000","Yugu-eup","유구읍",2850
"2851","4415031000","Iin-myeon","이인면",2851
"2852","4415032000","Tancheon-myeon","탄천면",2852
"2853","4415033000","Gyeryong-myeon","계룡면",2853
"2854","4415034000","Banpo-myeon","반포면",2854
"2855","4415036000","Uidang-myeon","의당면",2855
"2856","4415037000","Jeongan-myeon","정안면",2856
"2857","4415038000","Useong-myeon","우성면",2857
"2858","4415039000","Sagok-myeon","사곡면",2858
"2859","4415040000","Sinpung-myeon","신풍면",2859
"2860","4418010100","Daecheon-dong","대천동",2860
"2861","4418010200","Jukjeong-dong","죽정동",2861
"2862","4418010300","Hwasan-dong","화산동",2862
"2863","4418010400","Dongdae-dong","동대동",2863
"2864","4418010500","Myeongcheon-dong","명천동",2864
"2865","4418010600","Gungchon-dong","궁촌동",2865
"2866","4418010700","Naehang-dong","내항동",2866
"2867","4418010800","Namgok-dong","남곡동",2867
"2868","4418010900","Yoam-dong","요암동",2868
"2869","4418011000","Sinheuk-dong","신흑동",2869
"2870","4418025000","Ungcheon-eup","웅천읍",2870
"2871","4418031000","Jupo-myeon","주포면",2871
"2872","4418032000","Ocheon-myeon","오천면",2872
"2873","4418033000","Cheonbuk-myeon","천북면",2873
"2874","4418034000","Cheongso-myeon","청소면",2874
"2875","4418035000","Cheongna-myeon","청라면",2875
"2876","4418036000","Nampo-myeon","남포면",2876
"2877","4418038000","Jusan-myeon","주산면",2877
"2878","4418039000","Misan-myeon","미산면",2878
"2879","4418040000","Seongju-myeon","성주면",2879
"2880","4418041000","Jugyo-myeon","주교면",2880
"2881","4420010100","Oncheon-dong","온천동",2881
"2882","4420010200","Sirok-dong","실옥동",2882
"2883","4420010300","Bangchuk-dong","방축동",2883
"2884","4420010400","Gisan-dong","기산동",2884
"2885","4420010500","Chosa-dong","초사동",2885
"2886","4420010600","Sinin-dong","신인동",2886
"2887","4420010700","Beopgok-dong","법곡동",2887
"2888","4420010800","Jangjon-dong","장존동",2888
"2889","4420010900","Jwabu-dong","좌부동",2889
"2890","4420011000","Eumnae-dong","읍내동",2890
"2891","4420011100","Punggi-dong","풍기동",2891
"2892","4420011200","Yonghwa-dong","용화동",2892
"2893","4420011300","Mojong-dong","모종동",2893
"2894","4420011400","Gwongok-dong","권곡동",2894
"2895","4420011500","Baemi-dong","배미동",2895
"2896","4420011600","Deuksan-dong","득산동",2896
"2897","4420011700","Jeomnyang-dong","점양동",2897
"2898","4420011800","Sin-dong","신동",2898
"2899","4420011900","Nam-dong","남동",2899
"2900","4420025000","Yeomchi-eup","염치읍",2900
"2901","4420025300","Baebang-eup","배방읍",2901
"2902","4420031000","Songak-myeon","송악면",2902
"2903","4420033000","Tangjeong-myeon","탕정면",2903
"2904","4420035000","Eumbong-myeon","음봉면",2904
"2905","4420036000","Dunpo-myeon","둔포면",2905
"2906","4420037000","Yeongin-myeon","영인면",2906
"2907","4420038000","Inju-myeon","인주면",2907
"2908","4420039000","Seonjang-myeon","선장면",2908
"2909","4420040000","Dogo-myeon","도고면",2909
"2910","4420041000","Sinchang-myeon","신창면",2910
"2911","4421010100","Eumnae-dong","읍내동",2911
"2912","4421010200","Dongmun-dong","동문동",2912
"2913","4421010300","Galsan-dong","갈산동",2913
"2914","4421010400","Onseok-dong","온석동",2914
"2915","4421010500","Jamhong-dong","잠홍동",2915
"2916","4421010600","Suseok-dong","수석동",2916
"2917","4421010700","Seongnim-dong","석림동",2917
"2918","4421010800","Seongnam-dong","석남동",2918
"2919","4421010900","Yecheon-dong","예천동",2919
"2920","4421011000","Jukseong-dong","죽성동",2920
"2921","4421011100","Yangdae-dong","양대동",2921
"2922","4421011200","Onam-dong","오남동",2922
"2923","4421011300","Jang-dong","장동",2923
"2924","4421011400","Deokjicheon-dong","덕지천동",2924
"2925","4421025000","Daesan-eup","대산읍",2925
"2926","4421031000","Inji-myeon","인지면",2926
"2927","4421032000","Buseok-myeon","부석면",2927
"2928","4421033000","Palbong-myeon","팔봉면",2928
"2929","4421034000","Jigok-myeon","지곡면",2929
"2930","4421036000","Seongyeon-myeon","성연면",2930
"2931","4421037000","Eumam-myeon","음암면",2931
"2932","4421038000","Unsan-myeon","운산면",2932
"2933","4421039000","Haemi-myeon","해미면",2933
"2934","4421040000","Gobuk-myeon","고북면",2934
"2935","4423010100","Hwaji-dong","화지동",2935
"2936","4423010200","Banwol-dong","반월동",2936
"2937","4423010300","Daegyo-dong","대교동",2937
"2938","4423010400","Buchang-dong","부창동",2938
"2939","4423010500","Chwiam-dong","취암동",2939
"2940","4423010600","Deunghwa-dong","등화동",2940
"2941","4423010700","Jisan-dong","지산동",2941
"2942","4423010800","Deokji-dong","덕지동",2942
"2943","4423010900","Nae-dong","내동",2943
"2944","4423011000","Gangsan-dong","강산동",2944
"2945","4423011100","Gwanchok-dong","관촉동",2945
"2946","4423025000","Ganggyeong-eup","강경읍",2946
"2947","4423025300","Yeonmu-eup","연무읍",2947
"2948","4423031000","Seongdong-myeon","성동면",2948
"2949","4423032000","Gwangseok-myeon","광석면",2949
"2950","4423033000","Noseong-myeon","노성면",2950
"2951","4423034000","Sangwol-myeon","상월면",2951
"2952","4423035000","Bujeok-myeon","부적면",2952
"2953","4423036000","Yeonsan-myeon","연산면",2953
"2954","4423038000","Beolgok-myeon","벌곡면",2954
"2955","4423039000","Yangchon-myeon","양촌면",2955
"2956","4423040000","Gayagok-myeon","가야곡면",2956
"2957","4423041000","Eunjin-myeon","은진면",2957
"2958","4423042000","Chaeun-myeon","채운면",2958
"2959","4425010100","Geumam-dong","금암동",2959
"2960","4425031000","Duma-myeon","두마면",2960
"2961","4425031500","Umsa-myeon","엄사면",2961
"2962","4425033000","Sindoan-myeon","신도안면",2962
"2963","4427010100","Eumnae-dong","읍내동",2963
"2964","4427010200","Chae-un-dong","채운동",2964
"2965","4427010300","Udu-dong","우두동",2965
"2966","4427010400","Wondang-dong","원당동",2966
"2967","4427010500","Sigok-dong","시곡동",2967
"2968","4427010600","Sucheong-dong","수청동",2968
"2969","4427010700","Daedeok-dong","대덕동",2969
"2970","4427010800","Haengjeong-dong","행정동",2970
"2971","4427010900","Yongyeon-dong","용연동",2971
"2972","4427011000","Sagiso-dong","사기소동",2972
"2973","4427011100","Guryong-dong","구룡동",2973
"2974","4427025000","Hapdeok-eup","합덕읍",2974
"2975","4427025300","Songak-eup","송악읍",2975
"2976","4427031000","Godae-myeon","고대면",2976
"2977","4427032000","Seongmun-myeon","석문면",2977
"2978","4427033000","Daehoji-myeon","대호지면",2978
"2979","4427034000","Jeongmi-myeon","정미면",2979
"2980","4427035000","Myeoncheon-myeon","면천면",2980
"2981","4427036000","Sunseong-myeon","순성면",2981
"2982","4427037000","Ugang-myeon","우강면",2982
"2983","4427038000","Sinpyeong-myeon","신평면",2983
"2984","4427039000","Songsan-myeon","송산면",2984
"2985","4471025000","Geumsan-eup","금산읍",2985
"2986","4471031000","Geumseong-myeon","금성면",2986
"2987","4471032000","Jewon-myeon","제원면",2987
"2988","4471033000","Buri-myeon","부리면",2988
"2989","4471034000","Gunbuk-myeon","군북면",2989
"2990","4471035000","Namil-myeon","남일면",2990
"2991","4471036000","Nami-myeon","남이면",2991
"2992","4471037000","Jinsan-myeon","진산면",2992
"2993","4471038000","Boksu-myeon","복수면",2993
"2994","4471039000","Chubu-myeon","추부면",2994
"2995","4476025000","Buyeo-eup","부여읍",2995
"2996","4476031000","Gyuam-myeon","규암면",2996
"2997","4476032000","Eunsan-myeon","은산면",2997
"2998","4476033000","Oesan-myeon","외산면",2998
"2999","4476034000","Naesan-myeon","내산면",2999
"3000","4476035000","Guryong-myeon","구룡면",3000
"3001","4476036000","Hongsan-myeon","홍산면",3001
"3002","4476037000","Oksan-myeon","옥산면",3002
"3003","4476038000","Nam-myeon","남면",3003
"3004","4476039000","Chunghwa-myeon","충화면",3004
"3005","4476040000","Yanghwa-myeon","양화면",3005
"3006","4476041000","Imcheon-myeon","임천면",3006
"3007","4476042000","Jangam-myeon","장암면",3007
"3008","4476043000","Sedo-myeon","세도면",3008
"3009","4476044000","Seokseong-myeon","석성면",3009
"3010","4476045000","Chochon-myeon","초촌면",3010
"3011","4477025000","Janghang-eup","장항읍",3011
"3012","4477025300","Seocheon-eup","서천읍",3012
"3013","4477031000","Maseo-myeon","마서면",3013
"3014","4477032000","Hwayang-myeon","화양면",3014
"3015","4477033000","Gisan-myeon","기산면",3015
"3016","4477034000","Hansan-myeon","한산면",3016
"3017","4477035000","Masan-myeon","마산면",3017
"3018","4477036000","Sicho-myeon","시초면",3018
"3019","4477037000","Munsan-myeon","문산면",3019
"3020","4477038000","Pangyo-myeon","판교면",3020
"3021","4477039000","Jongcheon-myeon","종천면",3021
"3022","4477040000","Biin-myeon","비인면",3022
"3023","4477041000","Seo-myeon","서면",3023
"3024","4479025000","Cheongyang-eup","청양읍",3024
"3025","4479031000","Ungok-myeon","운곡면",3025
"3026","4479032000","Daechi-myeon","대치면",3026
"3027","4479033000","Jeongsan-myeon","정산면",3027
"3028","4479034000","Mok-myeon","목면",3028
"3029","4479035000","Cheongnam-myeon","청남면",3029
"3030","4479036000","Jangpyeong-myeon","장평면",3030
"3031","4479037000","Namyang-myeon","남양면",3031
"3032","4479038000","Hwaseong-myeon","화성면",3032
"3033","4479039000","Bibong-myeon","비봉면",3033
"3034","4480025000","Hongseong-eup","홍성읍",3034
"3035","4480025300","Gwangcheon-eup","광천읍",3035
"3036","4480025600","Hongbuk-eup","홍북읍",3036
"3037","4480032000","Geumma-myeon","금마면",3037
"3038","4480033000","Hongdong-myeon","홍동면",3038
"3039","4480034000","Janggok-myeon","장곡면",3039
"3040","4480035000","Eunha-myeon","은하면",3040
"3041","4480036000","Gyeolseong-myeon","결성면",3041
"3042","4480037000","Seobu-myeon","서부면",3042
"3043","4480038000","Galsan-myeon","갈산면",3043
"3044","4480039000","Guhang-myeon","구항면",3044
"3045","4481025000","Yesan-eup","예산읍",3045
"3046","4481025300","Sapgyo-eup","삽교읍",3046
"3047","4481031000","Daesul-myeon","대술면",3047
"3048","4481032000","Sinyang-myeon","신양면",3048
"3049","4481033000","Gwangsi-myeon","광시면",3049
"3050","4481034000","Daeheung-myeon","대흥면",3050
"3051","4481035000","Eungbong-myeon","응봉면",3051
"3052","4481036000","Deoksan-myeon","덕산면",3052
"3053","4481037000","Bongsan-myeon","봉산면",3053
"3054","4481038000","Godeok-myeon","고덕면",3054
"3055","4481039000","Sinam-myeon","신암면",3055
"3056","4481040000","Oga-myeon","오가면",3056
"3057","4482525000","Taean-eup","태안읍",3057
"3058","4482525300","Anmyeon-eup","안면읍",3058
"3059","4482531000","Gonam-myeon","고남면",3059
"3060","4482532000","Nam-myeon","남면",3060
"3061","4482533000","Geunheung-myeon","근흥면",3061
"3062","4482534000","Sowon-myeon","소원면",3062
"3063","4482535000","Wonbuk-myeon","원북면",3063
"3064","4482536000","Iwon-myeon","이원면",3064
"3065","4511110100","Jungang-dong 1(il)-ga","중앙동1가",3065
"3066","4511110200","Jungang-dong 2(i)-ga","중앙동2가",3066
"3067","4511110300","Jungang-dong 3(sam)-ga","중앙동3가",3067
"3068","4511110400","Jungang-dong 4(sa)-ga","중앙동4가",3068
"3069","4511110500","Gyeongwon-dong 1(il)-ga","경원동1가",3069
"3070","4511110600","Gyeongwon-dong 2(i)-ga","경원동2가",3070
"3071","4511110700","Gyeongwon-dong 3(sam)-ga","경원동3가",3071
"3072","4511110800","Pungnam-dong 1(il)-ga","풍남동1가",3072
"3073","4511110900","Pungnam-dong 2(i)-ga","풍남동2가",3073
"3074","4511111000","Pungnam-dong 3(sam)-ga","풍남동3가",3074
"3075","4511111100","Jeon-dong","전동",3075
"3076","4511111200","Jeon-dong 3(sam)-ga","전동3가",3076
"3077","4511111300","Daga-dong 1(il)-ga","다가동1가",3077
"3078","4511111400","Daga-dong 2(i)-ga","다가동2가",3078
"3079","4511111500","Daga-dong 3(sam)-ga","다가동3가",3079
"3080","4511111600","Daga-dong 4(sa)-ga","다가동4가",3080
"3081","4511111700","Gosa-dong","고사동",3081
"3082","4511111800","Gyo-dong","교동",3082
"3083","4511111900","Taepyeong-dong","태평동",3083
"3084","4511112000","Jungnosong-dong","중노송동",3084
"3085","4511112100","Namnosong-dong","남노송동",3085
"3086","4511112200","Dongwansan-dong","동완산동",3086
"3087","4511112300","Seowansan-dong 1(il)-ga","서완산동1가",3087
"3088","4511112400","Seowansan-dong 2(i)-ga","서완산동2가",3088
"3089","4511112500","Dongseohak-dong","동서학동",3089
"3090","4511112600","Seoseohak-dong","서서학동",3090
"3091","4511112700","Junghwasan-dong 1(il)-ga","중화산동1가",3091
"3092","4511112800","Junghwasan-dong 2(i)-ga","중화산동2가",3092
"3093","4511112900","Seosin-dong","서신동",3093
"3094","4511113000","Seokgu-dong","석구동",3094
"3095","4511113100","Wondang-dong","원당동",3095
"3096","4511113200","Pyeonghwa-dong 1(il)-ga","평화동1가",3096
"3097","4511113300","Pyeonghwa-dong 2(i)-ga","평화동2가",3097
"3098","4511113400","Pyeonghwa-dong 3(sam)-ga","평화동3가",3098
"3099","4511113500","Jungin-dong","중인동",3099
"3100","4511113600","Yongbok-dong","용복동",3100
"3101","4511113700","Samcheon-dong 1(il)-ga","삼천동1가",3101
"3102","4511113800","Samcheon-dong 2(i)-ga","삼천동2가",3102
"3103","4511113900","Samcheon-dong 3(sam)-ga","삼천동3가",3103
"3104","4511114000","Hyoja-dong 1(il)-ga","효자동1가",3104
"3105","4511114100","Hyoja-dong 2(i)-ga","효자동2가",3105
"3106","4511114200","Hyoja-dong 3(sam)-ga","효자동3가",3106
"3107","4511114300","Daeseong-dong","대성동",3107
"3108","4511114400","Saekjang-dong","색장동",3108
"3109","4511114500","Sangnim-dong","상림동",3109
"3110","4511114700","Seonosong-dong","서노송동",3110
"3111","4511310200","Jinbuk-dong","진북동",3111
"3112","4511310300","Inhu-dong 1(il)-ga","인후동1가",3112
"3113","4511310400","Inhu-dong 2(i)-ga","인후동2가",3113
"3114","4511310500","Deokjin-dong 1(il)-ga","덕진동1가",3114
"3115","4511310600","Deokjin-dong 2(i)-ga","덕진동2가",3115
"3116","4511310700","Geumam-dong","금암동",3116
"3117","4511310800","Palbok-dong 1(il)-ga","팔복동1가",3117
"3118","4511310900","Palbok-dong 2(i)-ga","팔복동2가",3118
"3119","4511311000","Palbok-dong 3(sam)-ga","팔복동3가",3119
"3120","4511311100","Sanjeong-dong","산정동",3120
"3121","4511311200","Geumsang-dong","금상동",3121
"3122","4511311300","Ua-dong 1(il)-ga","우아동1가",3122
"3123","4511311400","Ua-dong 2(i)-ga","우아동2가",3123
"3124","4511311500","Ua-dong 3(sam)-ga","우아동3가",3124
"3125","4511311600","Hoseong-dong 1(il)-ga","호성동1가",3125
"3126","4511311700","Hoseong-dong 2(i)-ga","호성동2가",3126
"3127","4511311800","Hoseong-dong 3(sam)-ga","호성동3가",3127
"3128","4511311900","Jeonmi-dong 1(il)-ga","전미동1가",3128
"3129","4511312000","Jeonmi-dong 2(i)-ga","전미동2가",3129
"3130","4511312100","Songcheon-dong 1(il)-ga","송천동1가",3130
"3131","4511312200","Songcheon-dong 2(i)-ga","송천동2가",3131
"3132","4511312300","Banwol-dong","반월동",3132
"3133","4511312400","Hwajeon-dong","화전동",3133
"3134","4511312500","Yongjeong-dong","용정동",3134
"3135","4511312600","Seongdeok-dong","성덕동",3135
"3136","4511312700","Won-dong","원동",3136
"3137","4511312800","Dongsan-dong","동산동",3137
"3138","4511312900","Gorang-dong","고랑동",3138
